error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
90.6,0.23,-0.5999999999999943,-0.010471975511965877,-80.14285714285714,-80,1080.0,1080.0,0.004536,0.004984,1.185606557377051,226.6119870129868,231.02
89.77,0.26,0.23000000000000398,0.004014257279587027,-80.14285714285714,-80,1080.0,1080.0,0.004584,0.009968,1.21056904695749,226.54104473304452,228.91
89.26,0.24,0.7399999999999949,0.01291543646475795,-80.14285714285714,-80,1080.0,1080.0,0.004576,0.014952,1.235531536537929,226.47010245310224,227.6
89.05,0.27,0.9500000000000028,0.01658062789394618,-80.14285714285714,-80,1080.0,1080.0,0.004552,0.019936,1.260494026118368,226.39916017315997,227.08
88.82,0.05,1.1800000000000068,0.02059488517353321,-80.14285714285714,-80,1080.0,1080.0,0.004576,0.024919999999999998,1.2854565156988067,226.3282178932177,226.5
88.68,0.13,1.3199999999999932,0.02303834612632503,-80.14285714285714,-80,1080.0,1080.0,0.004528,0.029903999999999997,1.3104190052792457,226.2572756132754,226.13
88.64,0.12,1.3599999999999994,0.023736477827122873,-80.14285714285714,-80,1080.0,1080.0,0.004576,0.034887999999999995,1.3353814948596847,226.18633333333312,226.04
88.55,0.24,1.4500000000000028,0.025307274153917828,-80.14285714285714,-80,1080.0,1080.0,0.00456,0.039872,1.3603439844401237,226.11539105339085,225.81
88.48,0.26,1.519999999999996,0.02652900463031374,-80.14285714285714,-80,1080.0,1080.0,0.004588,0.044856,1.3853064740205627,226.04444877344858,225.63
88.43,0.17,1.5699999999999932,0.027401669256310855,-80.14285714285714,-80,1080.0,1080.0,0.00458,0.04984,1.4102689636010015,225.9735064935063,225.5
88.38,0.18,1.6200000000000045,0.028274333882308218,-80.14285714285714,-80,1080.0,1080.0,0.00456,0.054824000000000005,1.4352314531814405,225.90256421356403,225.38
88.31,0.08,1.6899999999999977,0.02949606435870413,-80.14285714285714,-80,1080.0,1080.0,0.00456,0.05980800000000001,1.4601939427618795,225.83162193362176,225.2
