error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
91.33,0.52,-1.3299999999999983,-0.023212879051524554,-18.21428571428571,-18,1250.0,1250.0,0.00456,0.13456800000000002,-1.4731499288762446,0.22222222222222224,0.52
91.31,0.27,-1.3100000000000023,-0.022863813201125755,-18.21428571428571,-18,1250.0,1250.0,0.004616,0.139552,-1.458754480796586,0.21533333333333343,0.27
91.28,0.26,-1.2800000000000011,-0.022340214425527437,-18.21428571428571,-18,1250.0,1250.0,0.004676,0.144536,-1.4443590327169276,0.2151111111111112,0.26
91.27,0.18,-1.269999999999996,-0.022165681500327914,-18.21428571428571,-18,1250.0,1250.0,0.00468,0.14952,-1.429963584637269,0.20866666666666675,0.18
91.24,0.11,-1.2399999999999949,-0.021642082724729596,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.15450399999999997,-1.4155681365576103,0.21177777777777787,0.11
91.22,0.26,-1.2199999999999989,-0.0212930168743308,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.15948799999999996,-1.4011726884779516,0.21133333333333346,0.26
91.22,0.18,-1.2199999999999989,-0.0212930168743308,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.16447199999999995,-1.3867772403982932,0.20755555555555563,0.18
91.21,0.18,-1.2099999999999937,-0.021118483949131277,-18.21428571428571,-18,1250.0,1250.0,0.004684,0.16945599999999994,-1.3723817923186346,0.2062222222222223,0.18
91.2,0.27,-1.2000000000000028,-0.020943951023932005,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.17443999999999993,-1.357986344238976,0.21088888888888896,0.27
91.19,0.23,-1.1899999999999977,-0.020769418098732482,-18.21428571428571,-18,1250.0,1250.0,0.004636,0.17942399999999992,-1.3435908961593173,0.2055555555555556,0.23
91.2,0.18,-1.2000000000000028,-0.020943951023932005,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.1844079999999999,-1.3291954480796586,0.20466666666666672,0.18
91.18,0.17,-1.1800000000000068,-0.02059488517353321,-18.21428571428571,-18,1250.0,1250.0,0.004668,0.1893919999999999,-1.3147999999999997,0.20244444444444448,0.17
91.17,0.44,-1.1700000000000017,-0.020420352248333686,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.19437599999999988,-1.2874666666666672,0.20333333333333342,0.44
91.17,0.3,-1.1700000000000017,-0.020420352248333686,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.19935999999999987,-1.2676000000000003,0.20400000000000007,0.3
91.18,0.17,-1.1800000000000068,-0.02059488517353321,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.20434399999999986,-1.249866666666667,0.19511111111111118,0.17
91.17,0.08,-1.1700000000000017,-0.020420352248333686,-18.21428571428571,-18,1250.0,1250.0,0.004688,0.20932799999999985,-1.2330666666666668,0.19911111111111118,0.08
91.15,0.22,-1.1500000000000057,-0.02007128639793489,-18.21428571428571,-18,1250.0,1250.0,0.004664,0.21431199999999984,-1.2212000000000003,0.21466666666666676,0.22
91.13,0.14,-1.1299999999999955,-0.019722220547535845,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.21929599999999982,-1.2120000000000006,0.2222222222222223,0.14
91.14,0.25,-1.1400000000000006,-0.019896753472735368,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.2242799999999998,-1.2026666666666672,0.22511111111111118,0.25
91.12,0.21,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.2292639999999998,-1.195333333333334,0.236888888888889,0.21
91.12,0.11,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004684,0.2342479999999998,-1.1853333333333336,0.24066666666666683,0.11
91.12,0.32,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.23923199999999978,-1.1804000000000001,0.24622222222222234,0.32
91.12,0.34,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.00464,0.24421599999999977,-1.1788,0.23711111111111122,0.34
91.12,0.02,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.24919999999999976,-1.1764000000000001,0.23155555555555568,0.02
91.12,0.14,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.25418399999999974,-1.1737333333333337,0.23400000000000007,0.14
91.12,0.02,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.25916799999999973,-1.1697333333333337,0.23288888888888898,0.02
91.11,0.26,-1.1099999999999994,-0.01937315469713705,-18.21428571428571,-18,1250.0,1250.0,0.004636,0.2641519999999997,-1.167466666666667,0.2411111111111112,0.26
91.11,0.15,-1.1099999999999994,-0.01937315469713705,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.2691359999999997,-1.1654666666666669,0.24266666666666675,0.15
91.1,0.17,-1.0999999999999943,-0.019198621771937527,-18.21428571428571,-18,1250.0,1250.0,0.004684,0.2741199999999997,-1.1626666666666672,0.24844444444444455,0.17
91.11,0.22,-1.1099999999999994,-0.01937315469713705,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.2791039999999997,-1.1606666666666672,0.2440000000000001,0.22
91.07,0.34,-1.0699999999999932,-0.01867502299633921,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.2840879999999997,-1.1601333333333335,0.2455555555555556,0.34
91.07,0.08,-1.0699999999999932,-0.01867502299633921,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.28907199999999966,-1.1609333333333334,0.22177777777777782,0.08
91.09,0.22,-1.0900000000000034,-0.01902408884673825,-18.21428571428571,-18,1250.0,1250.0,0.00468,0.29405599999999965,-1.1637333333333337,0.23422222222222233,0.22
91.05,0.11,-1.0499999999999972,-0.01832595714594041,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.29903999999999964,-1.1646666666666667,0.21333333333333343,0.11
91.08,0.31,-1.0799999999999983,-0.018849555921538728,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.30402399999999963,-1.1654666666666667,0.22488888888888894,0.31
91.04,0.17,-1.0400000000000063,-0.018151424220741137,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.3090079999999996,-1.1630666666666665,0.22511111111111118,0.17
91.03,-0.19,-1.0300000000000011,-0.017976891295541614,-18.21428571428571,-18,1250.0,1250.0,0.004664,0.3139919999999996,-1.1585333333333327,0.1962222222222223,-0.19
90.99,0.46,-0.9899999999999949,-0.017278759594743773,-18.21428571428571,-18,1250.0,1250.0,0.00468,0.3189759999999996,-1.1521333333333332,0.18022222222222226,0.46
90.95,0.97,-0.9500000000000028,-0.01658062789394618,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.3239599999999996,-1.1462666666666665,0.18111111111111117,0.97
90.97,0.4,-0.9699999999999989,-0.016929693744344977,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.32894399999999957,-1.1421333333333332,0.19488888888888897,0.4
91.0,0.31,-1.0,-0.017453292519943295,-18.21428571428571,-18,1250.0,1250.0,0.00464,0.33392799999999956,-1.1378666666666666,0.1966666666666667,0.31
90.95,0.66,-0.9500000000000028,-0.01658062789394618,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.33891199999999955,-1.1313333333333335,0.18355555555555564,0.66
90.97,0.43,-0.9699999999999989,-0.016929693744344977,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.34389599999999954,-1.1250666666666667,0.1884444444444445,0.43
90.99,0.43,-0.9899999999999949,-0.017278759594743773,-18.21428571428571,-18,1250.0,1250.0,0.004636,0.3488799999999995,-1.1179999999999999,0.18488888888888896,0.43
91.04,-0.4,-1.0400000000000063,-0.018151424220741137,-18.21428571428571,-18,1250.0,1250.0,0.004628,0.3538639999999995,-1.1114666666666668,0.19311111111111123,-0.4
91.01,0.27,-1.0100000000000051,-0.017627825445142818,-18.21428571428571,-18,1250.0,1250.0,0.004668,0.3588479999999995,-1.1054666666666668,0.20844444444444452,0.27
90.97,0.38,-0.9699999999999989,-0.016929693744344977,-18.21428571428571,-18,1250.0,1250.0,0.004652,0.3638319999999995,-1.0998666666666668,0.1997777777777778,0.38
90.94,0.21,-0.9399999999999977,-0.01640609496874666,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.3688159999999995,-1.0925333333333334,0.2013333333333334,0.21
91.04,0.55,-1.0400000000000063,-0.018151424220741137,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.37379999999999947,-1.0845333333333331,0.23155555555555563,0.55
90.97,0.18,-0.9699999999999989,-0.016929693744344977,-18.21428571428571,-18,1250.0,1250.0,0.004656,0.37878399999999945,-1.0774666666666666,0.2342222222222223,0.18
91.01,0.52,-1.0100000000000051,-0.017627825445142818,-18.21428571428571,-18,1250.0,1250.0,0.004648,0.38376799999999944,-1.0690666666666664,0.2628888888888889,0.52
91.01,-0.02,-1.0100000000000051,-0.017627825445142818,-18.21428571428571,-18,1250.0,1250.0,0.004628,0.38875199999999943,-1.0604000000000002,0.28355555555555567,-0.02
90.94,0.25,-0.9399999999999977,-0.01640609496874666,-18.21428571428571,-18,1250.0,1250.0,0.004612,0.3937359999999994,-1.0522666666666665,0.27844444444444444,0.25
91.16,-0.8,-1.1599999999999966,-0.020245819323134163,-18.21428571428571,-18,1250.0,1250.0,0.004604,0.3987199999999994,-1.041333333333333,0.30044444444444457,-0.8
91.25,0.79,-1.25,-0.02181661564992912,-18.21428571428571,-18,1250.0,1250.0,0.004644,0.4037039999999994,-1.0328,0.3275555555555556,0.79
91.12,-0.76,-1.1200000000000045,-0.01954768762233657,-18.21428571428571,-18,1250.0,1250.0,0.00462,0.4086879999999994,-1.0223999999999995,0.39288888888888907,-0.76
91.2,0.69,-1.2000000000000028,-0.020943951023932005,-18.21428571428571,-18,1250.0,1250.0,0.00464,0.4136719999999994,-1.0109333333333332,0.46311111111111125,0.69
90.96,0.45,-0.9599999999999937,-0.016755160819145454,-18.21428571428571,-18,1250.0,1250.0,0.004632,0.41865599999999936,-0.9994666666666663,0.560666666666667,0.45
91.27,-1.0,-1.269999999999996,-0.022165681500327914,-18.21428571428571,-18,1250.0,1250.0,0.00466,0.42363999999999935,-0.9875999999999997,0.6731111111111112,-1.0
91.48,-0.55,-1.480000000000004,-0.025830872929516146,-18.21428571428571,-18,1250.0,1250.0,0.004628,0.42862399999999934,-0.9755999999999997,0.7731111111111115,-0.55
