error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
92.96,0.17,-2.9599999999999937,-0.05166174585903205,-80.14285714285714,-80,1080.0,1080.0,0.004568,0.004984,-2.2974070175438612,0.24490476190476185,0.17
92.79,0.24,-2.7900000000000063,-0.0486946861306419,-80.14285714285714,-80,1080.0,1080.0,0.004572,0.009968,-2.285123944997631,0.24525490196078426,0.24
92.61,0.34,-2.6099999999999994,-0.04555309347705199,-80.14285714285714,-80,1080.0,1080.0,0.004568,0.014952,-2.2728408724514004,0.24560504201680666,0.34
92.53,0.26,-2.530000000000001,-0.04415683007545656,-80.14285714285714,-80,1080.0,1080.0,0.00458,0.019936,-2.2605577999051696,0.24595518207282907,0.26
92.47,0.33,-2.469999999999999,-0.04310963252425992,-80.14285714285714,-80,1080.0,1080.0,0.004608,0.024919999999999998,-2.248274727358939,0.24630532212885148,0.33
92.39,0.24,-2.3900000000000006,-0.04171336912266448,-80.14285714285714,-80,1080.0,1080.0,0.004572,0.029903999999999997,-2.235991654812709,0.24665546218487389,0.24
92.35,0.15,-2.3499999999999943,-0.04101523742186664,-80.14285714285714,-80,1080.0,1080.0,0.00458,0.034887999999999995,-2.2237085822664784,0.24700560224089632,0.15
92.32,0.23,-2.319999999999993,-0.04049163864626833,-80.14285714285714,-80,1080.0,1080.0,0.004584,0.039872,-2.211425509720248,0.24735574229691873,0.23
92.26,0.27,-2.260000000000005,-0.03944444109507194,-80.14285714285714,-80,1080.0,1080.0,0.004608,0.044856,-2.199142437174017,0.24770588235294114,0.27
92.24,0.31,-2.239999999999995,-0.039095375244672895,-80.14285714285714,-80,1080.0,1080.0,0.00458,0.04984,-2.1868593646277867,0.24805602240896354,0.31
92.2,0.34,-2.200000000000003,-0.0383972435438753,-80.14285714285714,-80,1080.0,1080.0,0.004564,0.054824000000000005,-2.1745762920815563,0.24840616246498595,0.34
92.15,0.38,-2.1500000000000057,-0.037524578917878186,-80.14285714285714,-80,1080.0,1080.0,0.004552,0.05980800000000001,-2.162293219535326,0.24875630252100836,0.38
92.14,0.24,-2.1400000000000006,-0.03735004599267866,-80.14285714285714,-80,1080.0,1080.0,0.004604,0.064792,-2.1500101469890955,0.24910644257703077,0.24
92.11,0.31,-2.1099999999999994,-0.036826447217080345,-80.14285714285714,-80,1080.0,1080.0,0.004564,0.069776,-2.1377270744428647,0.24945658263305318,0.31
92.08,0.24,-2.0799999999999983,-0.03630284844148202,-80.14285714285714,-80,1080.0,1080.0,0.004592,0.07476000000000001,-2.1254440018966343,0.24980672268907558,0.24
92.06,0.03,-2.0600000000000023,-0.03595378259108323,-80.14285714285714,-80,1080.0,1080.0,0.004548,0.07974400000000001,-2.113160929350404,0.250156862745098,0.03
92.03,0.08,-2.030000000000001,-0.03543018381548491,-80.14285714285714,-80,1080.0,1080.0,0.004548,0.08472800000000001,-2.1008778568041735,0.2505070028011204,0.08
92.03,0.08,-2.030000000000001,-0.03543018381548491,-80.14285714285714,-80,1080.0,1080.0,0.004592,0.08971200000000001,-2.088594784257943,0.2508571428571428,0.08
92.0,0.16,-2.0,-0.03490658503988659,-80.14285714285714,-80,1080.0,1080.0,0.00456,0.09469600000000002,-2.0763117117117122,0.25285714285714284,0.16
92.02,0.38,-2.019999999999996,-0.03525565089028539,-80.14285714285714,-80,1080.0,1080.0,0.004584,0.09968000000000002,-2.064028639165482,0.2502857142857142,0.38
91.99,0.27,-1.9899999999999949,-0.03473205211468707,-80.14285714285714,-80,1080.0,1080.0,0.004572,0.10466400000000002,-2.0517455666192514,0.24514285714285708,0.27
91.97,0.28,-1.9699999999999989,-0.03438298626428827,-80.14285714285714,-80,1080.0,1080.0,0.0046,0.10964800000000002,-2.039462494073021,0.24571428571428566,0.28
91.92,0.24,-1.9200000000000017,-0.03351032163829116,-80.14285714285714,-80,1080.0,1080.0,0.004564,0.11463200000000003,-2.0271794215267906,0.2468571428571428,0.24
91.89,0.34,-1.8900000000000006,-0.03298672286269284,-80.14285714285714,-80,1080.0,1080.0,0.004572,0.11961600000000003,-2.01489634898056,0.24657142857142855,0.34
91.87,0.22,-1.8700000000000045,-0.03263765701229404,-80.14285714285714,-80,1080.0,1080.0,0.00458,0.12460000000000003,-2.0026132764343294,0.24942857142857136,0.22
91.84,0.2,-1.8400000000000034,-0.032114058236695726,-80.14285714285714,-80,1080.0,1080.0,0.004648,0.12958400000000003,-1.990330203888099,0.2517142857142857,0.2
91.81,0.25,-1.8100000000000023,-0.031590459461097405,-80.14285714285714,-80,1080.0,1080.0,0.004648,0.13456800000000002,-1.9780471313418686,0.24857142857142855,0.25
91.79,0.31,-1.7900000000000063,-0.03124139361069861,-80.14285714285714,-80,1080.0,1080.0,0.004644,0.139552,-1.965764058795638,0.24428571428571427,0.31
91.79,0.31,-1.7900000000000063,-0.03124139361069861,-80.14285714285714,-80,1080.0,1080.0,0.004624,0.144536,-1.9534809862494074,0.24514285714285708,0.31
91.76,0.24,-1.7600000000000051,-0.03071779483510029,-80.14285714285714,-80,1080.0,1080.0,0.004632,0.14952,-1.941197913703177,0.23914285714285713,0.24
91.77,0.34,-1.769999999999996,-0.030892327760299564,-80.14285714285714,-80,1080.0,1080.0,0.004624,0.15450399999999997,-1.9289148411569466,0.24285714285714285,0.34
91.76,0.23,-1.7600000000000051,-0.03071779483510029,-80.14285714285714,-80,1080.0,1080.0,0.004624,0.15948799999999996,-1.9166317686107162,0.23942857142857138,0.23
