error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
51.13,0.07,38.87,0.6784094802501959,18.942857142857143,19,1352.0,1352.0,0.004984,0.004984,39.80750877192984,128.38393506493495,130.39
50.74,0.11,39.26,0.6852162643329738,18.942857142857143,19,1352.0,1352.0,0.004988,0.009968,39.818231958274076,128.33764790764778,129.39
50.49,0.26,39.51,0.6895795874629596,18.942857142857143,19,1352.0,1352.0,0.005008,0.014952,39.82895514461832,128.29136075036064,128.75
50.47,0.27,39.53,0.6899286533133585,18.942857142857143,19,1352.0,1352.0,0.004988,0.019936,39.839678330962556,128.24507359307347,128.7
50.32,0.33,39.68,0.69254664719135,18.942857142857143,19,1352.0,1352.0,0.005004,0.024919999999999998,39.85040151730679,128.19878643578633,128.31
50.24,0.15,39.76,0.6939429105929454,18.942857142857143,19,1352.0,1352.0,0.005036,0.029903999999999997,39.86112470365103,128.15249927849916,128.12
50.18,0.14,39.82,0.6949901081441421,18.942857142857143,19,1352.0,1352.0,0.004992,0.034887999999999995,39.87184788999527,128.10621212121202,127.97
50.16,0.18,39.84,0.6953391739945409,18.942857142857143,19,1352.0,1352.0,0.00502,0.039872,39.88257107633951,128.05992496392486,127.9
50.15,0.24,39.85,0.6955137069197403,18.942857142857143,19,1352.0,1352.0,0.004992,0.044856,39.893294262683746,128.0136378066377,127.89
50.11,0.25,39.89,0.696211838620538,18.942857142857143,19,1352.0,1352.0,0.00504,0.04984,39.90401744902798,127.96735064935055,127.78
50.07,0.3,39.93,0.6969099703213358,18.942857142857143,19,1352.0,1352.0,0.004996,0.054824000000000005,39.914740635372226,127.9210634920634,127.69
50.04,0.05,39.96,0.6974335690969341,18.942857142857143,19,1352.0,1352.0,0.00502,0.05980800000000001,39.92546382171646,127.87477633477624,127.6
50.03,0.17,39.97,0.6976081020221335,18.942857142857143,19,1352.0,1352.0,0.004984,0.064792,39.9361870080607,127.82848917748908,127.58
50.01,0.21,39.99,0.6979571678725324,18.942857142857143,19,1352.0,1352.0,0.005048,0.069776,39.946910194404936,127.78220202020192,127.52
49.98,0.17,40.02,0.6984807666481307,18.942857142857143,19,1352.0,1352.0,0.005008,0.07476000000000001,39.95763338074918,127.73591486291477,127.44
49.99,0.16,40.01,0.6983062337229312,18.942857142857143,19,1352.0,1352.0,0.005004,0.07974400000000001,39.968356567093416,127.68962770562761,127.47
49.96,0.24,40.04,0.6988298324985296,18.942857142857143,19,1352.0,1352.0,0.005008,0.08472800000000001,39.97907975343765,127.64334054834046,127.4
49.94,0.24,40.06,0.6991788983489284,18.942857142857143,19,1352.0,1352.0,0.005032,0.08971200000000001,39.98980293978189,127.59705339105331,127.34
