error,errorFilt,angle,angleRad,uSignal255,uSignal255Int,uSignalPWM,pwm_values,time_steps,timestamps,angleFilt,filtVelocity,velocity
91.65,0.28,-1.6500000000000057,-0.028797932657906537,-25.864285714285714,-26,1229.0,1229.0,0.005048,0.20434399999999986,-1.6805333333333325,0.19577777777777786,0.28
91.66,0.21,-1.6599999999999966,-0.02897246558310581,-25.864285714285714,-26,1229.0,1229.0,0.00504,0.20932799999999985,-1.6623999999999994,0.1933333333333334,0.21
91.64,0.14,-1.6400000000000006,-0.028623399732707014,-25.864285714285714,-26,1229.0,1229.0,0.00508,0.21431199999999984,-1.6445333333333334,0.19644444444444448,0.14
91.62,0.25,-1.6200000000000045,-0.028274333882308218,-25.864285714285714,-26,1229.0,1229.0,0.005076,0.21929599999999982,-1.6306666666666667,0.19444444444444456,0.25
91.6,0.27,-1.5999999999999943,-0.027925268031909173,-25.864285714285714,-26,1229.0,1229.0,0.005072,0.2242799999999998,-1.6157333333333335,0.19044444444444453,0.27
91.59,0.31,-1.5900000000000034,-0.0277507351067099,-25.864285714285714,-26,1229.0,1229.0,0.005044,0.2292639999999998,-1.5998666666666663,0.18555555555555558,0.31
91.58,0.13,-1.5799999999999983,-0.027576202181510377,-25.864285714285714,-26,1229.0,1229.0,0.005088,0.2342479999999998,-1.5850666666666662,0.1831111111111112,0.13
91.56,0.15,-1.5600000000000023,-0.02722713633111158,-25.864285714285714,-26,1229.0,1229.0,0.005076,0.23923199999999978,-1.5691999999999997,0.18311111111111117,0.15
91.57,0.72,-1.5699999999999932,-0.027401669256310855,-25.864285714285714,-26,1229.0,1229.0,0.005064,0.24421599999999977,-1.554533333333333,0.17111111111111116,0.72
91.58,0.25,-1.5799999999999983,-0.027576202181510377,-25.864285714285714,-26,1229.0,1229.0,0.005064,0.24919999999999976,-1.5415999999999996,0.1555555555555556,0.25
91.56,0.62,-1.5600000000000023,-0.02722713633111158,-25.864285714285714,-26,1229.0,1229.0,0.005088,0.25418399999999974,-1.5275999999999998,0.15711111111111115,0.62
91.56,0.08,-1.5600000000000023,-0.02722713633111158,-25.864285714285714,-26,1229.0,1229.0,0.005076,0.25916799999999973,-1.5154666666666667,0.16555555555555565,0.08
91.54,0.59,-1.5400000000000063,-0.026878070480712783,-25.864285714285714,-26,1229.0,1229.0,0.00506,0.2641519999999997,-1.5039999999999998,0.14733333333333337,0.59
91.51,0.18,-1.5100000000000051,-0.026354471705114464,-25.864285714285714,-26,1229.0,1229.0,0.00508,0.2691359999999997,-1.491333333333333,0.15488888888888894,0.18
91.54,0.62,-1.5400000000000063,-0.026878070480712783,-25.864285714285714,-26,1229.0,1229.0,0.00512,0.2741199999999997,-1.4783999999999997,0.1477777777777778,0.62
91.5,0.11,-1.5,-0.026179938779914945,-25.5,-26,1230.0,1230.0,0.005076,0.2791039999999997,-1.4637333333333329,0.16266666666666674,0.11
91.52,-0.05,-1.519999999999996,-0.02652900463031374,-25.5,-26,1230.0,1230.0,0.00508,0.2840879999999997,-1.4493333333333336,0.15644444444444455,-0.05
91.49,-0.06,-1.4899999999999949,-0.026005405854715422,-25.5,-26,1230.0,1230.0,0.005048,0.28907199999999966,-1.4370666666666665,0.12244444444444447,-0.06
91.43,0.46,-1.4300000000000068,-0.024958208303519032,-25.5,-26,1230.0,1230.0,0.005112,0.29405599999999965,-1.4250666666666665,0.12155555555555556,0.46
91.43,-0.32,-1.4300000000000068,-0.024958208303519032,-25.5,-26,1230.0,1230.0,0.005076,0.29903999999999964,-1.4132000000000002,0.13644444444444448,-0.32
91.48,-0.69,-1.480000000000004,-0.025830872929516146,-25.5,-26,1230.0,1230.0,0.005064,0.30402399999999963,-1.402666666666667,0.14888888888888893,-0.69
91.48,-0.14,-1.480000000000004,-0.025830872929516146,-25.5,-26,1230.0,1230.0,0.005076,0.3090079999999996,-1.3924,0.14622222222222225,-0.14
91.39,0.11,-1.3900000000000006,-0.02426007660272119,-25.5,-26,1230.0,1230.0,0.005108,0.3139919999999996,-1.3789333333333338,0.1940000000000001,0.11
91.42,0.02,-1.4200000000000017,-0.02478367537831951,-25.5,-26,1230.0,1230.0,0.005048,0.3189759999999996,-1.3698666666666663,0.1811111111111112,0.02
91.33,0.44,-1.3299999999999983,-0.023212879051524554,-25.5,-26,1230.0,1230.0,0.005044,0.3239599999999996,-1.360533333333333,0.17755555555555563,0.44
91.36,0.21,-1.3599999999999994,-0.023736477827122873,-25.5,-26,1230.0,1230.0,0.00506,0.32894399999999957,-1.3502666666666665,0.19600000000000004,0.21
91.39,-0.03,-1.3900000000000006,-0.02426007660272119,-25.5,-26,1230.0,1230.0,0.005108,0.33392799999999956,-1.3410666666666666,0.22377777777777785,-0.03
91.38,-0.05,-1.3799999999999955,-0.024085543677521668,-25.5,-26,1230.0,1230.0,0.00502,0.33891199999999955,-1.3321333333333332,0.23600000000000013,-0.05
91.44,-0.02,-1.4399999999999977,-0.025132741228718305,-25.5,-26,1230.0,1230.0,0.005044,0.34389599999999954,-1.3254666666666663,0.2293333333333334,-0.02
91.38,0.15,-1.3799999999999955,-0.024085543677521668,-25.5,-26,1230.0,1230.0,0.005016,0.3488799999999995,-1.3177333333333336,0.2784444444444446,0.15
91.39,-0.41,-1.3900000000000006,-0.02426007660272119,-25.135714285714286,-25,1231.0,1231.0,0.005084,0.3538639999999995,-1.306933333333333,0.33933333333333343,-0.41
91.28,-0.57,-1.2800000000000011,-0.022340214425527437,-25.135714285714286,-25,1231.0,1231.0,0.005048,0.3588479999999995,-1.2971999999999997,0.3982222222222223,-0.57
91.06,0.49,-1.0600000000000023,-0.018500490071139932,-25.135714285714286,-25,1231.0,1231.0,0.005068,0.3638319999999995,-1.2867999999999997,0.45977777777777806,0.49
